State,Year,Type_code,Type,Gender,Age_group,Total
Chandigarh,2001,Education_Status,No Education,Female,0-100+,11
Chandigarh,2001,Education_Status,Graduate,Male,0-100+,2
Chandigarh,2001,Education_Status,Matriculate/Secondary,Male,0-100+,9
Chandigarh,2001,Education_Status,Middle,Male,0-100+,10
Chandigarh,2001,Education_Status,Primary,Male,0-100+,4
Chandigarh,2001,Education_Status,No Education,Male,0-100+,7
Chandigarh,2001,Education_Status,Diploma,Male,0-100+,0
Chandigarh,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,7
Chandigarh,2001,Education_Status,Post Graduate and Above,Male,0-100+,0
Chhattisgarh,2001,Education_Status,Post Graduate and Above,Female,0-100+,2
Chhattisgarh,2001,Education_Status,No Education,Female,0-100+,423
Chhattisgarh,2001,Education_Status,Diploma,Female,0-100+,2
Chhattisgarh,2001,Education_Status,Middle,Female,0-100+,307
Chhattisgarh,2001,Education_Status,Primary,Female,0-100+,350
Chhattisgarh,2001,Education_Status,Graduate,Female,0-100+,6
Chhattisgarh,2001,Education_Status,Matriculate/Secondary,Female,0-100+,231
Chhattisgarh,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,64
Chhattisgarh,2001,Education_Status,Middle,Male,0-100+,637
Chhattisgarh,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,244
Chhattisgarh,2001,Education_Status,Diploma,Male,0-100+,51
Chhattisgarh,2001,Education_Status,Post Graduate and Above,Male,0-100+,7
Chhattisgarh,2001,Education_Status,No Education,Male,0-100+,598
Chhattisgarh,2001,Education_Status,Graduate,Male,0-100+,37
Chhattisgarh,2001,Education_Status,Primary,Male,0-100+,686
Chhattisgarh,2001,Education_Status,Matriculate/Secondary,Male,0-100+,380
D & N Haveli,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,0
D & N Haveli,2001,Education_Status,Graduate,Female,0-100+,0
D & N Haveli,2001,Education_Status,No Education,Female,0-100+,7
D & N Haveli,2001,Education_Status,Post Graduate and Above,Female,0-100+,0
D & N Haveli,2001,Education_Status,Matriculate/Secondary,Female,0-100+,2
D & N Haveli,2001,Education_Status,Diploma,Female,0-100+,0
D & N Haveli,2001,Education_Status,Primary,Female,0-100+,4
D & N Haveli,2001,Education_Status,Middle,Female,0-100+,2
D & N Haveli,2001,Education_Status,Middle,Male,0-100+,3
D & N Haveli,2001,Education_Status,Post Graduate and Above,Male,0-100+,0
D & N Haveli,2001,Education_Status,Graduate,Male,0-100+,0
D & N Haveli,2001,Education_Status,Primary,Male,0-100+,9
D & N Haveli,2001,Education_Status,Diploma,Male,0-100+,0
D & N Haveli,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,0
D & N Haveli,2001,Education_Status,Matriculate/Secondary,Male,0-100+,5
D & N Haveli,2001,Education_Status,No Education,Male,0-100+,18
Daman & Diu,2001,Education_Status,Post Graduate and Above,Female,0-100+,0
Daman & Diu,2001,Education_Status,Primary,Female,0-100+,0
Daman & Diu,2001,Education_Status,No Education,Female,0-100+,0
Daman & Diu,2001,Education_Status,Graduate,Female,0-100+,1
Daman & Diu,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,0
Daman & Diu,2001,Education_Status,Diploma,Female,0-100+,0
Daman & Diu,2001,Education_Status,Matriculate/Secondary,Female,0-100+,2
Daman & Diu,2001,Education_Status,Middle,Female,0-100+,1
Daman & Diu,2001,Education_Status,No Education,Male,0-100+,0
Daman & Diu,2001,Education_Status,Primary,Male,0-100+,2
Daman & Diu,2001,Education_Status,Graduate,Male,0-100+,0
Daman & Diu,2001,Education_Status,Post Graduate and Above,Male,0-100+,1
Daman & Diu,2001,Education_Status,Diploma,Male,0-100+,0
Daman & Diu,2001,Education_Status,Matriculate/Secondary,Male,0-100+,3
Daman & Diu,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,0
Daman & Diu,2001,Education_Status,Middle,Male,0-100+,4
Delhi (Ut),2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,54
Delhi (Ut),2001,Education_Status,No Education,Female,0-100+,120
Delhi (Ut),2001,Education_Status,Matriculate/Secondary,Female,0-100+,76
Delhi (Ut),2001,Education_Status,Primary,Female,0-100+,99
Delhi (Ut),2001,Education_Status,Diploma,Female,0-100+,1
Delhi (Ut),2001,Education_Status,Post Graduate and Above,Female,0-100+,1
Delhi (Ut),2001,Education_Status,Middle,Female,0-100+,151
Delhi (Ut),2001,Education_Status,Graduate,Female,0-100+,7
Delhi (Ut),2001,Education_Status,No Education,Male,0-100+,124
Delhi (Ut),2001,Education_Status,Graduate,Male,0-100+,19
Delhi (Ut),2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,74
Delhi (Ut),2001,Education_Status,Primary,Male,0-100+,113
Delhi (Ut),2001,Education_Status,Diploma,Male,0-100+,9
Delhi (Ut),2001,Education_Status,Middle,Male,0-100+,221
Delhi (Ut),2001,Education_Status,Post Graduate and Above,Male,0-100+,3
Delhi (Ut),2001,Education_Status,Matriculate/Secondary,Male,0-100+,167
Goa,2001,Education_Status,Diploma,Female,0-100+,0
Goa,2001,Education_Status,Middle,Female,0-100+,27
Goa,2001,Education_Status,No Education,Female,0-100+,19
Goa,2001,Education_Status,Graduate,Female,0-100+,0
Goa,2001,Education_Status,Primary,Female,0-100+,24
Goa,2001,Education_Status,Post Graduate and Above,Female,0-100+,0
Goa,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,1
Goa,2001,Education_Status,Matriculate/Secondary,Female,0-100+,18
Goa,2001,Education_Status,Graduate,Male,0-100+,0
Goa,2001,Education_Status,Post Graduate and Above,Male,0-100+,0
Goa,2001,Education_Status,Matriculate/Secondary,Male,0-100+,24
Goa,2001,Education_Status,No Education,Male,0-100+,55
Goa,2001,Education_Status,Primary,Male,0-100+,34
Goa,2001,Education_Status,Diploma,Male,0-100+,0
Goa,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,5
Goa,2001,Education_Status,Middle,Male,0-100+,49
Gujarat,2001,Education_Status,Middle,Female,0-100+,397
Gujarat,2001,Education_Status,Graduate,Female,0-100+,8
Gujarat,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,56
Gujarat,2001,Education_Status,Matriculate/Secondary,Female,0-100+,276
Gujarat,2001,Education_Status,Primary,Female,0-100+,845
Gujarat,2001,Education_Status,Diploma,Female,0-100+,2
Gujarat,2001,Education_Status,Post Graduate and Above,Female,0-100+,0
Gujarat,2001,Education_Status,No Education,Female,0-100+,558
Gujarat,2001,Education_Status,No Education,Male,0-100+,568
Gujarat,2001,Education_Status,Primary,Male,0-100+,862
Gujarat,2001,Education_Status,Graduate,Male,0-100+,31
Gujarat,2001,Education_Status,Middle,Male,0-100+,572
Gujarat,2001,Education_Status,Post Graduate and Above,Male,0-100+,12
Gujarat,2001,Education_Status,Diploma,Male,0-100+,13
Gujarat,2001,Education_Status,Matriculate/Secondary,Male,0-100+,477
Gujarat,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,114
Haryana,2001,Education_Status,Primary,Female,0-100+,95
Haryana,2001,Education_Status,Post Graduate and Above,Female,0-100+,0
Haryana,2001,Education_Status,No Education,Female,0-100+,169
Haryana,2001,Education_Status,Middle,Female,0-100+,129
Haryana,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,67
Haryana,2001,Education_Status,Diploma,Female,0-100+,15
Haryana,2001,Education_Status,Matriculate/Secondary,Female,0-100+,165
Haryana,2001,Education_Status,Graduate,Female,0-100+,3
Haryana,2001,Education_Status,Primary,Male,0-100+,208
Haryana,2001,Education_Status,Matriculate/Secondary,Male,0-100+,356
Haryana,2001,Education_Status,Post Graduate and Above,Male,0-100+,5
Haryana,2001,Education_Status,Diploma,Male,0-100+,48
Haryana,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,115
Haryana,2001,Education_Status,Middle,Male,0-100+,305
Haryana,2001,Education_Status,No Education,Male,0-100+,314
Haryana,2001,Education_Status,Graduate,Male,0-100+,13
Himachal Pradesh,2001,Education_Status,Diploma,Female,0-100+,0
Himachal Pradesh,2001,Education_Status,Graduate,Female,0-100+,4
Himachal Pradesh,2001,Education_Status,Middle,Female,0-100+,22
Himachal Pradesh,2001,Education_Status,No Education,Female,0-100+,25
Himachal Pradesh,2001,Education_Status,Matriculate/Secondary,Female,0-100+,40
Himachal Pradesh,2001,Education_Status,Primary,Female,0-100+,34
Himachal Pradesh,2001,Education_Status,Post Graduate and Above,Female,0-100+,0
Himachal Pradesh,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,5
Himachal Pradesh,2001,Education_Status,No Education,Male,0-100+,27
Himachal Pradesh,2001,Education_Status,Graduate,Male,0-100+,3
Himachal Pradesh,2001,Education_Status,Diploma,Male,0-100+,1
Himachal Pradesh,2001,Education_Status,Post Graduate and Above,Male,0-100+,3
Himachal Pradesh,2001,Education_Status,Matriculate/Secondary,Male,0-100+,60
Himachal Pradesh,2001,Education_Status,Primary,Male,0-100+,39
Himachal Pradesh,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,6
Himachal Pradesh,2001,Education_Status,Middle,Male,0-100+,38
Jammu & Kashmir,2001,Education_Status,No Education,Female,0-100+,19
Jammu & Kashmir,2001,Education_Status,Middle,Female,0-100+,10
Jammu & Kashmir,2001,Education_Status,Post Graduate and Above,Female,0-100+,1
Jammu & Kashmir,2001,Education_Status,Primary,Female,0-100+,17
Jammu & Kashmir,2001,Education_Status,Graduate,Female,0-100+,2
Jammu & Kashmir,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,4
Jammu & Kashmir,2001,Education_Status,Matriculate/Secondary,Female,0-100+,9
Jammu & Kashmir,2001,Education_Status,Diploma,Female,0-100+,0
Jammu & Kashmir,2001,Education_Status,Graduate,Male,0-100+,2
Jammu & Kashmir,2001,Education_Status,Post Graduate and Above,Male,0-100+,0
Jammu & Kashmir,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,10
Jammu & Kashmir,2001,Education_Status,Middle,Male,0-100+,17
Jammu & Kashmir,2001,Education_Status,Matriculate/Secondary,Male,0-100+,20
Jammu & Kashmir,2001,Education_Status,No Education,Male,0-100+,29
Jammu & Kashmir,2001,Education_Status,Diploma,Male,0-100+,2
Jammu & Kashmir,2001,Education_Status,Primary,Male,0-100+,11
Jharkhand,2001,Education_Status,Graduate,Female,0-100+,0
Jharkhand,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,5
Jharkhand,2001,Education_Status,Post Graduate and Above,Female,0-100+,0
Jharkhand,2001,Education_Status,Diploma,Female,0-100+,0
Jharkhand,2001,Education_Status,No Education,Female,0-100+,84
Jharkhand,2001,Education_Status,Middle,Female,0-100+,5
Jharkhand,2001,Education_Status,Primary,Female,0-100+,10
Jharkhand,2001,Education_Status,Matriculate/Secondary,Female,0-100+,5
Jharkhand,2001,Education_Status,Matriculate/Secondary,Male,0-100+,13
Jharkhand,2001,Education_Status,Primary,Male,0-100+,23
Jharkhand,2001,Education_Status,Diploma,Male,0-100+,0
Jharkhand,2001,Education_Status,Middle,Male,0-100+,19
Jharkhand,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,1
Jharkhand,2001,Education_Status,Post Graduate and Above,Male,0-100+,0
Jharkhand,2001,Education_Status,No Education,Male,0-100+,84
Jharkhand,2001,Education_Status,Graduate,Male,0-100+,1
Karnataka,2001,Education_Status,Graduate,Female,0-100+,47
Karnataka,2001,Education_Status,Middle,Female,0-100+,780
Karnataka,2001,Education_Status,Matriculate/Secondary,Female,0-100+,412
Karnataka,2001,Education_Status,Post Graduate and Above,Female,0-100+,6
Karnataka,2001,Education_Status,No Education,Female,0-100+,1550
Karnataka,2001,Education_Status,Primary,Female,0-100+,1006
Karnataka,2001,Education_Status,Diploma,Female,0-100+,10
Karnataka,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,199
Karnataka,2001,Education_Status,Post Graduate and Above,Male,0-100+,18
Karnataka,2001,Education_Status,Primary,Male,0-100+,2059
Karnataka,2001,Education_Status,Middle,Male,0-100+,1485
Karnataka,2001,Education_Status,No Education,Male,0-100+,2640
Karnataka,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,408
Karnataka,2001,Education_Status,Graduate,Male,0-100+,123
Karnataka,2001,Education_Status,Diploma,Male,0-100+,87
Karnataka,2001,Education_Status,Matriculate/Secondary,Male,0-100+,1051
Kerala,2001,Education_Status,Primary,Female,0-100+,781
Kerala,2001,Education_Status,No Education,Female,0-100+,186
Kerala,2001,Education_Status,Middle,Female,0-100+,923
Kerala,2001,Education_Status,Graduate,Female,0-100+,61
Kerala,2001,Education_Status,Matriculate/Secondary,Female,0-100+,582
Kerala,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,221
Kerala,2001,Education_Status,Diploma,Female,0-100+,8
Kerala,2001,Education_Status,Post Graduate and Above,Female,0-100+,23
Kerala,2001,Education_Status,Diploma,Male,0-100+,47
Kerala,2001,Education_Status,Middle,Male,0-100+,2303
Kerala,2001,Education_Status,No Education,Male,0-100+,311
Kerala,2001,Education_Status,Graduate,Male,0-100+,139
Kerala,2001,Education_Status,Matriculate/Secondary,Male,0-100+,1734
Kerala,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,512
Kerala,2001,Education_Status,Post Graduate and Above,Male,0-100+,50
Kerala,2001,Education_Status,Primary,Male,0-100+,1691
Lakshadweep,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,0
Lakshadweep,2001,Education_Status,Primary,Female,0-100+,0
Lakshadweep,2001,Education_Status,Graduate,Female,0-100+,0
Lakshadweep,2001,Education_Status,Diploma,Female,0-100+,0
Lakshadweep,2001,Education_Status,Post Graduate and Above,Female,0-100+,0
Lakshadweep,2001,Education_Status,No Education,Female,0-100+,0
Lakshadweep,2001,Education_Status,Middle,Female,0-100+,0
Lakshadweep,2001,Education_Status,Matriculate/Secondary,Female,0-100+,0
Lakshadweep,2001,Education_Status,Graduate,Male,0-100+,0
Lakshadweep,2001,Education_Status,Middle,Male,0-100+,0
Lakshadweep,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,0
Lakshadweep,2001,Education_Status,Diploma,Male,0-100+,0
Lakshadweep,2001,Education_Status,Matriculate/Secondary,Male,0-100+,0
Lakshadweep,2001,Education_Status,No Education,Male,0-100+,0
Lakshadweep,2001,Education_Status,Post Graduate and Above,Male,0-100+,0
Lakshadweep,2001,Education_Status,Primary,Male,0-100+,0
Madhya Pradesh,2001,Education_Status,Matriculate/Secondary,Female,0-100+,361
Madhya Pradesh,2001,Education_Status,Primary,Female,0-100+,795
Madhya Pradesh,2001,Education_Status,No Education,Female,0-100+,1259
Madhya Pradesh,2001,Education_Status,Middle,Female,0-100+,668
Madhya Pradesh,2001,Education_Status,Diploma,Female,0-100+,7
Madhya Pradesh,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,193
Madhya Pradesh,2001,Education_Status,Graduate,Female,0-100+,24
Madhya Pradesh,2001,Education_Status,Post Graduate and Above,Female,0-100+,17
Madhya Pradesh,2001,Education_Status,Graduate,Male,0-100+,35
Madhya Pradesh,2001,Education_Status,Middle,Male,0-100+,714
Madhya Pradesh,2001,Education_Status,Post Graduate and Above,Male,0-100+,26
Madhya Pradesh,2001,Education_Status,Diploma,Male,0-100+,32
Madhya Pradesh,2001,Education_Status,Primary,Male,0-100+,984
Madhya Pradesh,2001,Education_Status,Matriculate/Secondary,Male,0-100+,449
Madhya Pradesh,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,288
Madhya Pradesh,2001,Education_Status,No Education,Male,0-100+,1008
Maharashtra,2001,Education_Status,Graduate,Female,0-100+,50
Maharashtra,2001,Education_Status,Primary,Female,0-100+,1471
Maharashtra,2001,Education_Status,Diploma,Female,0-100+,23
Maharashtra,2001,Education_Status,Matriculate/Secondary,Female,0-100+,895
Maharashtra,2001,Education_Status,No Education,Female,0-100+,1189
Maharashtra,2001,Education_Status,Middle,Female,0-100+,1375
Maharashtra,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,265
Maharashtra,2001,Education_Status,Post Graduate and Above,Female,0-100+,12
Maharashtra,2001,Education_Status,Post Graduate and Above,Male,0-100+,33
Maharashtra,2001,Education_Status,Primary,Male,0-100+,2478
Maharashtra,2001,Education_Status,Matriculate/Secondary,Male,0-100+,2060
Maharashtra,2001,Education_Status,Diploma,Male,0-100+,78
Maharashtra,2001,Education_Status,Graduate,Male,0-100+,102
Maharashtra,2001,Education_Status,Middle,Male,0-100+,2587
Maharashtra,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,448
Maharashtra,2001,Education_Status,No Education,Male,0-100+,1552
Manipur,2001,Education_Status,Post Graduate and Above,Female,0-100+,0
Manipur,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,0
Manipur,2001,Education_Status,Matriculate/Secondary,Female,0-100+,5
Manipur,2001,Education_Status,Diploma,Female,0-100+,0
Manipur,2001,Education_Status,Middle,Female,0-100+,5
Manipur,2001,Education_Status,Graduate,Female,0-100+,1
Manipur,2001,Education_Status,Primary,Female,0-100+,2
Manipur,2001,Education_Status,No Education,Female,0-100+,4
Manipur,2001,Education_Status,Matriculate/Secondary,Male,0-100+,10
Manipur,2001,Education_Status,Middle,Male,0-100+,4
Manipur,2001,Education_Status,Diploma,Male,0-100+,0
Manipur,2001,Education_Status,Primary,Male,0-100+,4
Manipur,2001,Education_Status,Graduate,Male,0-100+,0
Manipur,2001,Education_Status,Post Graduate and Above,Male,0-100+,0
Manipur,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,3
Manipur,2001,Education_Status,No Education,Male,0-100+,3
Meghalaya,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,0
Meghalaya,2001,Education_Status,No Education,Female,0-100+,5
Meghalaya,2001,Education_Status,Diploma,Female,0-100+,0
Meghalaya,2001,Education_Status,Primary,Female,0-100+,6
Meghalaya,2001,Education_Status,Graduate,Female,0-100+,0
Meghalaya,2001,Education_Status,Post Graduate and Above,Female,0-100+,0
Meghalaya,2001,Education_Status,Middle,Female,0-100+,6
Meghalaya,2001,Education_Status,Matriculate/Secondary,Female,0-100+,1
Meghalaya,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,4
Meghalaya,2001,Education_Status,Matriculate/Secondary,Male,0-100+,6
Meghalaya,2001,Education_Status,Graduate,Male,0-100+,4
Meghalaya,2001,Education_Status,Diploma,Male,0-100+,0
Meghalaya,2001,Education_Status,Middle,Male,0-100+,26
Meghalaya,2001,Education_Status,No Education,Male,0-100+,16
Meghalaya,2001,Education_Status,Primary,Male,0-100+,13
Meghalaya,2001,Education_Status,Post Graduate and Above,Male,0-100+,0
Mizoram,2001,Education_Status,Post Graduate and Above,Female,0-100+,0
Mizoram,2001,Education_Status,Diploma,Female,0-100+,0
Mizoram,2001,Education_Status,Primary,Female,0-100+,2
Mizoram,2001,Education_Status,Matriculate/Secondary,Female,0-100+,2
Mizoram,2001,Education_Status,Middle,Female,0-100+,3
Mizoram,2001,Education_Status,Graduate,Female,0-100+,0
Mizoram,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,1
Mizoram,2001,Education_Status,No Education,Female,0-100+,0
Mizoram,2001,Education_Status,Graduate,Male,0-100+,0
Mizoram,2001,Education_Status,Primary,Male,0-100+,4
Mizoram,2001,Education_Status,Diploma,Male,0-100+,0
Mizoram,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,9
Mizoram,2001,Education_Status,No Education,Male,0-100+,0
Mizoram,2001,Education_Status,Matriculate/Secondary,Male,0-100+,12
Mizoram,2001,Education_Status,Post Graduate and Above,Male,0-100+,0
Mizoram,2001,Education_Status,Middle,Male,0-100+,21
Nagaland,2001,Education_Status,Diploma,Female,0-100+,0
Nagaland,2001,Education_Status,No Education,Female,0-100+,2
Nagaland,2001,Education_Status,Matriculate/Secondary,Female,0-100+,2
Nagaland,2001,Education_Status,Primary,Female,0-100+,4
Nagaland,2001,Education_Status,Graduate,Female,0-100+,0
Nagaland,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,0
Nagaland,2001,Education_Status,Post Graduate and Above,Female,0-100+,0
Nagaland,2001,Education_Status,Middle,Female,0-100+,7
Nagaland,2001,Education_Status,Post Graduate and Above,Male,0-100+,0
Nagaland,2001,Education_Status,Graduate,Male,0-100+,0
Nagaland,2001,Education_Status,Diploma,Male,0-100+,1
Nagaland,2001,Education_Status,Primary,Male,0-100+,7
Nagaland,2001,Education_Status,Middle,Male,0-100+,10
Nagaland,2001,Education_Status,No Education,Male,0-100+,1
Nagaland,2001,Education_Status,Matriculate/Secondary,Male,0-100+,4
Nagaland,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,2
Odisha,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,123
Odisha,2001,Education_Status,Diploma,Female,0-100+,3
Odisha,2001,Education_Status,Primary,Female,0-100+,487
